tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,R,TOTAL_PROCESS,183.84205055236816,184.421875,2757.16796875,,2742.69140625,2785.51953125,711.90625,2045.26171875,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.7,False,True,0-15,1789300147.9634097,ALL,TOTAL_RUN,185.4173686504364,188.78125,2757.16796875,,2742.69140625,2785.51953125,189.18359375,2045.26171875,0.0,,,11.1,13.315625
fair,pooled_5000,duet,,,,condition,1,3,False,6.6,False,True,0-15,1789300335.4124272,duet,read,0.038,0.047,397.0,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,3,False,6.6,False,True,0-15,1789300335.4124272,duet,fit_test,0.21,0.188,525.74609375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,3,False,6.6,False,True,0-15,1789300335.4124272,duet,write,0.097,0.109,300.48046875,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,3,False,6.6,False,True,0-15,1789300335.4124272,duet,TOTAL_PROCESS,1.701737403869629,1.609375,525.74609375,,535.90625,488.90234375,194.45703125,331.2890625,0.0,,,,
fair,pooled_5000,duet,,,,condition,1,3,False,6.6,False,True,0-15,1789300335.4124272,ALL,TOTAL_RUN,1.701737403869629,1.609375,525.74609375,,535.90625,488.90234375,194.45703125,331.2890625,0.0,,,10.4,10.4
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,export,read,0.038,0.047,365.09375,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,export,export,0.347,2.859,546.984375,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,export,TOTAL_PROCESS,1.56748628616333,4.0,546.984375,,546.98828125,505.15625,162.52734375,384.45703125,0.0,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,read,3.89,3.87,1182.578125,962.1,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,singlecellassay,0.06,0.06,1186.8515625,1009.3,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,zlm,93.62,93.83,2546.609375,2598.2,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,lrtest,81.34,81.85,2768.91796875,2620.0,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,assemble,0.5,0.49,1609.5234375,1358.5,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,write,0.05,0.05,1446.12890625,976.6,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,R,TOTAL_PROCESS,185.35496306419373,185.96875,2768.91796875,,2760.35546875,2803.3046875,722.85546875,2046.0625,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,3,False,6.9,False,True,0-15,1789300339.1219668,ALL,TOTAL_RUN,186.92244935035706,189.96875,2768.91796875,,2760.35546875,2803.3046875,162.52734375,2046.0625,0.0,,,11.3,12.528125
fair,pooled_5000,duet,,,,condition,1,4,False,4.8,False,True,0-15,1789300528.0724623,duet,read,0.04,0.047,394.72265625,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,4,False,4.8,False,True,0-15,1789300528.0724623,duet,fit_test,0.215,0.203,525.76171875,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,4,False,4.8,False,True,0-15,1789300528.0724623,duet,write,0.098,0.094,300.34375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,4,False,4.8,False,True,0-15,1789300528.0724623,duet,TOTAL_PROCESS,1.7558188438415527,1.671875,525.76171875,,535.93359375,488.75390625,209.7734375,315.98828125,0.0,,,,
fair,pooled_5000,duet,,,,condition,1,4,False,4.8,False,True,0-15,1789300528.0724623,ALL,TOTAL_RUN,1.7558188438415527,1.671875,525.76171875,,535.93359375,488.75390625,209.7734375,315.98828125,0.0,,,11.4,11.4
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,export,read,0.038,0.047,362.984375,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,export,export,0.343,2.891,546.64453125,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,export,TOTAL_PROCESS,1.5469799041748047,4.046875,546.64453125,,546.6484375,505.12109375,160.09765625,386.546875,0.0,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,read,3.89,3.89,1182.89453125,962.1,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,singlecellassay,0.06,0.05,1186.54296875,1009.3,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,zlm,93.6,94.23,2547.5859375,2598.2,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,lrtest,93.88,90.26,2755.4140625,2620.0,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,assemble,0.64,0.56,1615.66796875,1358.5,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,write,0.05,0.06,1459.859375,976.6,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,R,TOTAL_PROCESS,198.31578183174133,195.09375,2755.4140625,,2759.55859375,2802.1640625,722.55078125,2032.86328125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,4,False,6.4,False,True,0-15,1789300531.8363004,ALL,TOTAL_RUN,199.86276173591614,199.140625,2755.4140625,,2759.55859375,2802.1640625,160.09765625,2032.86328125,0.0,,,12.510064102564103,31.615624999999998
fair,pooled_5000,duet,,,,condition,1,5,False,20.1,False,True,0-15,1789300733.7329845,duet,read,0.045,0.047,392.65625,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,5,False,20.1,False,True,0-15,1789300733.7329845,duet,fit_test,0.236,0.234,525.13671875,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,5,False,20.1,False,True,0-15,1789300733.7329845,duet,write,0.111,0.109,300.19140625,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,5,False,20.1,False,True,0-15,1789300733.7329845,duet,TOTAL_PROCESS,2.147278070449829,1.984375,525.13671875,,535.25390625,488.30859375,188.37890625,336.7578125,0.0,,,,
fair,pooled_5000,duet,,,,condition,1,5,False,20.1,False,True,0-15,1789300733.7329845,ALL,TOTAL_RUN,2.147278070449829,1.984375,525.13671875,,535.25390625,488.30859375,188.37890625,336.7578125,0.0,,,26.9609375,28.4
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,export,read,0.045,0.047,358.91796875,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,export,export,0.376,3.031,546.77734375,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,export,TOTAL_PROCESS,1.8879857063293457,4.390625,546.77734375,,546.78125,505.34765625,161.1328125,385.64453125,0.0,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,read,4.53,4.25,1184.3125,962.1,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,singlecellassay,0.06,0.06,1186.2578125,1009.3,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,zlm,112.97,106.33,2546.66796875,2598.2,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,lrtest,101.05,95.13,2741.4140625,2620.0,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,assemble,0.59,0.59,1608.6328125,1358.5,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,write,0.04,0.07,1459.27734375,976.6,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,R,TOTAL_PROCESS,226.54687452316284,213.15625,2741.4140625,,2742.28515625,2786.35546875,719.65625,2021.7578125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789300737.8897629,ALL,TOTAL_RUN,228.4348602294922,217.546875,2741.4140625,,2742.28515625,2786.35546875,161.1328125,2021.7578125,0.0,,,22.315399774774775,74.32187499999999
fair,pooled_5000,duet,,,,condition,1,6,False,17.6,False,True,0-15,1789300968.3573377,duet,read,0.049,0.016,384.95703125,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,6,False,17.6,False,True,0-15,1789300968.3573377,duet,fit_test,0.239,0.234,525.77734375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,6,False,17.6,False,True,0-15,1789300968.3573377,duet,write,0.111,0.109,300.37109375,,,,,,,,,,
fair,pooled_5000,duet,,,,condition,1,6,False,17.6,False,True,0-15,1789300968.3573377,duet,TOTAL_PROCESS,2.16762638092041,1.921875,525.77734375,,535.9296875,488.69921875,187.95703125,337.8203125,0.0,,,,
fair,pooled_5000,duet,,,,condition,1,6,False,17.6,False,True,0-15,1789300968.3573377,ALL,TOTAL_RUN,2.16762638092041,1.921875,525.77734375,,535.9296875,488.69921875,187.95703125,337.8203125,0.0,,,22.9078125,24.7
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,export,read,0.048,0.047,357.23828125,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,export,export,0.372,3.031,547.640625,,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,export,TOTAL_PROCESS,1.8717916011810303,4.375,547.640625,,547.64453125,506.2890625,161.36328125,386.27734375,0.0,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,read,4.44,4.14,1184.44921875,962.1,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,singlecellassay,0.06,0.08,1186.4296875,1009.3,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,zlm,112.89,106.4,2543.80859375,2598.2,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,lrtest,100.02,93.87,2747.234375,2620.0,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,assemble,0.67,0.68,1894.71484375,1358.5,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,write,0.06,0.04,1486.265625,976.6,,,,,,,,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,R,TOTAL_PROCESS,225.40862345695496,211.9375,2747.234375,,2744.76171875,2787.43359375,720.92578125,2026.30859375,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_5000,mast,dense,TRUE,bayesglm,condition,1,6,False,18.9,False,True,0-15,1789300972.5349252,ALL,TOTAL_RUN,227.280415058136,216.3125,2747.234375,,2744.76171875,2787.43359375,161.36328125,2026.30859375,0.0,,,22.3,31.768750000000004
fair,pooled_10000,duet,,,,condition,1,1,True,21.2,False,True,0-15,1789301201.8518326,duet,read,0.984,0.062,461.50390625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,1,True,21.2,False,True,0-15,1789301201.8518326,duet,fit_test,0.466,0.453,857.1640625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,1,True,21.2,False,True,0-15,1789301201.8518326,duet,write,0.122,0.078,383.51953125,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,1,True,21.2,False,True,0-15,1789301201.8518326,duet,TOTAL_PROCESS,3.3326730728149414,2.0625,857.1640625,,877.390625,831.21875,187.953125,669.2109375,0.0,,,,
fair,pooled_10000,duet,,,,condition,1,1,True,21.2,False,True,0-15,1789301201.8518326,ALL,TOTAL_RUN,3.3326730728149414,2.0625,857.1640625,,877.390625,831.21875,187.953125,669.2109375,0.0,,,26.739583333333332,29.878125
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,export,read,0.072,0.062,495.0390625,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,export,export,0.761,6.547,920.71875,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,export,TOTAL_PROCESS,2.3486528396606445,7.953125,920.71875,,920.71875,879.25,161.66015625,759.05859375,0.0,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,read,8.8,8.17,1675.3203125,1455.6,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,singlecellassay,0.08,0.09,1680.28125,1503.4,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,zlm,221.64,206.56,5115.07421875,5124.0,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,lrtest,201.91,187.64,4261.87890625,4247.7,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,assemble,0.62,0.55,2254.69921875,1853.3,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,write,0.05,0.03,2000.01171875,1471.2,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,R,TOTAL_PROCESS,440.75766229629517,410.09375,5115.07421875,,5113.4765625,5168.703125,718.90234375,4396.171875,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.8,False,True,0-15,1789301207.194324,ALL,TOTAL_RUN,443.1063151359558,418.046875,5115.07421875,,5113.4765625,5168.703125,161.66015625,4396.171875,0.0,,,23.73258516166282,33.49375
fair,pooled_10000,duet,,,,condition,1,2,False,23.7,False,True,0-15,1789301652.3639166,duet,read,0.083,0.062,489.13671875,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,2,False,23.7,False,True,0-15,1789301652.3639166,duet,fit_test,0.467,0.422,867.34765625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,2,False,23.7,False,True,0-15,1789301652.3639166,duet,write,0.115,0.125,379.06640625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,2,False,23.7,False,True,0-15,1789301652.3639166,duet,TOTAL_PROCESS,2.5049004554748535,2.234375,867.34765625,,878.80859375,832.76953125,188.06640625,679.28125,0.0,,,,
fair,pooled_10000,duet,,,,condition,1,2,False,23.7,False,True,0-15,1789301652.3639166,ALL,TOTAL_RUN,2.5049004554748535,2.234375,867.34765625,,878.80859375,832.76953125,188.06640625,679.28125,0.0,,,25.0546875,25.9
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,export,read,0.085,0.094,422.34375,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,export,export,0.778,6.344,921.2578125,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,export,TOTAL_PROCESS,2.4022533893585205,7.828125,921.2578125,,921.2734375,880.06640625,160.84765625,760.41015625,0.0,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,read,8.7,7.9,1675.86328125,1455.6,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,singlecellassay,0.08,0.06,1680.73828125,1503.4,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,zlm,214.73,200.77,5124.2890625,5124.0,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,lrtest,180.06,174.33,4264.41796875,4247.7,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,assemble,0.54,0.61,2408.359375,1853.3,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,write,0.05,0.05,2000.8203125,1471.2,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,R,TOTAL_PROCESS,411.33164715766907,390.515625,5124.2890625,,5111.82421875,5166.96484375,720.3671875,4403.921875,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,2,False,22.5,False,True,0-15,1789301656.8815231,ALL,TOTAL_RUN,413.7339005470276,398.34375,5124.2890625,,5111.82421875,5166.96484375,160.84765625,4403.921875,0.0,,,26.2984375,54.224999999999994
fair,pooled_10000,duet,,,,condition,1,3,False,8.0,False,True,0-15,1789302072.722244,duet,read,0.069,0.078,529.60546875,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,3,False,8.0,False,True,0-15,1789302072.722244,duet,fit_test,0.413,0.375,858.046875,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,3,False,8.0,False,True,0-15,1789302072.722244,duet,write,0.116,0.109,384.58203125,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,3,False,8.0,False,True,0-15,1789302072.722244,duet,TOTAL_PROCESS,2.1786720752716064,2.0,858.046875,,878.52734375,832.63671875,188.5234375,669.5234375,0.0,,,,
fair,pooled_10000,duet,,,,condition,1,3,False,8.0,False,True,0-15,1789302072.722244,ALL,TOTAL_RUN,2.1786720752716064,2.0,858.046875,,878.52734375,832.63671875,188.5234375,669.5234375,0.0,,,8.4359375,10.5
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,export,read,0.08,0.078,496.3359375,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,export,export,0.763,6.703,920.78125,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,export,TOTAL_PROCESS,2.380197286605835,8.171875,920.78125,,920.78125,879.07421875,162.9453125,757.8359375,0.0,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,read,8.67,7.99,1675.81640625,1455.6,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,singlecellassay,0.08,0.07,1680.97265625,1503.4,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,zlm,209.44,199.1,5125.61328125,5124.0,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,lrtest,196.71,183.67,4265.83203125,4247.7,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,assemble,0.65,0.65,2401.140625,1853.3,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,write,0.06,0.05,2000.83984375,1471.2,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,R,TOTAL_PROCESS,423.08212518692017,398.40625,5125.61328125,,5111.0,5166.00390625,720.16796875,4405.4453125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,3,False,22.7,False,True,0-15,1789302076.9096708,ALL,TOTAL_RUN,425.462322473526,406.578125,5125.61328125,,5111.0,5166.00390625,162.9453125,4405.4453125,0.0,,,28.740625,56.175
fair,pooled_10000,duet,,,,condition,1,4,False,22.7,False,True,0-15,1789302504.4293664,duet,read,0.083,0.078,447.8203125,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,4,False,22.7,False,True,0-15,1789302504.4293664,duet,fit_test,0.462,0.453,857.6171875,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,4,False,22.7,False,True,0-15,1789302504.4293664,duet,write,0.116,0.109,378.89453125,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,4,False,22.7,False,True,0-15,1789302504.4293664,duet,TOTAL_PROCESS,2.467369794845581,2.265625,857.6171875,,878.09765625,832.0703125,216.0234375,641.59375,0.0,,,,
fair,pooled_10000,duet,,,,condition,1,4,False,22.7,False,True,0-15,1789302504.4293664,ALL,TOTAL_RUN,2.467369794845581,2.265625,857.6171875,,878.09765625,832.0703125,216.0234375,641.59375,0.0,,,28.984375,29.5
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,export,read,0.083,0.078,494.40234375,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,export,export,0.76,6.453,920.63671875,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,export,TOTAL_PROCESS,2.362624168395996,7.828125,920.63671875,,920.63671875,879.09765625,171.9453125,748.69140625,0.0,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,read,8.59,7.93,1676.29296875,1455.6,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,singlecellassay,0.07,0.06,1681.58203125,1503.4,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,zlm,216.92,202.92,5095.9453125,5124.0,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,lrtest,188.44,177.94,4265.37890625,4247.7,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,assemble,0.61,0.56,2254.64453125,1853.3,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,write,0.05,0.05,2001.0390625,1471.2,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,R,TOTAL_PROCESS,421.96569204330444,396.15625,5095.9453125,,5097.25390625,5155.58203125,720.5,4375.4453125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,4,False,24.1,False,True,0-15,1789302508.9079294,ALL,TOTAL_RUN,424.32831621170044,403.984375,5095.9453125,,5097.25390625,5155.58203125,171.9453125,4375.4453125,0.0,,,26.7265625,96.053125
fair,pooled_10000,duet,,,,condition,1,5,False,20.8,False,True,0-15,1789302935.2947128,duet,read,0.086,0.078,484.72265625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,5,False,20.8,False,True,0-15,1789302935.2947128,duet,fit_test,0.458,0.422,858.16015625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,5,False,20.8,False,True,0-15,1789302935.2947128,duet,write,0.123,0.125,374.5,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,5,False,20.8,False,True,0-15,1789302935.2947128,duet,TOTAL_PROCESS,2.3911707401275635,2.15625,858.16015625,,878.5078125,832.44140625,186.88671875,671.2734375,0.0,,,,
fair,pooled_10000,duet,,,,condition,1,5,False,20.8,False,True,0-15,1789302935.2947128,ALL,TOTAL_RUN,2.3911707401275635,2.15625,858.16015625,,878.5078125,832.44140625,186.88671875,671.2734375,0.0,,,22.8546875,23.409375
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,export,read,0.079,0.078,490.48828125,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,export,export,0.751,6.531,920.37109375,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,export,TOTAL_PROCESS,2.345388174057007,7.921875,920.37109375,,920.37109375,878.87109375,161.61328125,758.7578125,0.0,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,read,8.64,7.83,1675.69921875,1455.6,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,singlecellassay,0.06,0.06,1680.83203125,1503.4,,,,,,,,,
