tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max,sampler_errors
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,export,read,0.023,0.016,254.984375,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,export,export,0.131,1.125,301.84375,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,export,TOTAL_PROCESS,1.419353485107422,2.359375,301.84375,,301.8671875,260.0,160.83984375,141.00390625,0.0,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,read,1.84,1.81,905.359375,684.6,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,singlecellassay,0.06,0.06,908.38671875,730.9,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,zlm,37.0,36.6,1581.79296875,1400.0,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,lrtest,32.7,32.53,1590.44921875,1411.1,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,assemble,0.13,0.11,1233.234375,854.3,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,write,0.0,0.01,962.625,694.2,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,R,TOTAL_PROCESS,77.55830407142639,76.90625,1590.44921875,,1586.76171875,1627.2734375,722.88671875,867.5625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,1,True,4.8,False,True,0-15,1789375524.0340905,ALL,TOTAL_RUN,78.97765755653381,79.265625,1590.44921875,,1586.76171875,1627.2734375,160.83984375,867.5625,0.0,,,8.9,16.825,
grid,genes_2000_c10000,duet,,,,condition,1,2,False,3.5,False,True,0-15,1789375605.0280287,duet,read,0.02,0.031,289.7578125,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,2,False,3.5,False,True,0-15,1789375605.0280287,duet,fit_test,0.065,0.062,289.7578125,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,2,False,3.5,False,True,0-15,1789375605.0280287,duet,write,0.023,0.016,230.44921875,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,2,False,3.5,False,True,0-15,1789375605.0280287,duet,TOTAL_PROCESS,1.5682752132415771,1.53125,289.7578125,,310.9453125,264.20703125,209.7109375,80.046875,0.0,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,2,False,3.5,False,True,0-15,1789375605.0280287,ALL,TOTAL_RUN,1.5682752132415771,1.53125,289.7578125,,310.9453125,264.20703125,209.7109375,80.046875,0.0,,,9.4,9.4,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,export,read,0.019,0.016,295.828125,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,export,export,0.132,1.203,302.0390625,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,export,TOTAL_PROCESS,1.419731855392456,2.4375,302.0390625,,302.0390625,259.984375,161.54296875,140.49609375,0.0,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,read,1.83,1.82,905.4921875,684.6,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,singlecellassay,0.06,0.06,908.08203125,730.9,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,zlm,36.2,35.98,1587.875,1400.0,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,lrtest,32.74,32.5,1586.140625,1411.1,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,assemble,0.11,0.11,1236.8203125,854.3,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,write,0.02,0.0,962.875,694.2,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,R,TOTAL_PROCESS,76.63921642303467,76.1875,1587.875,,1577.015625,1617.8515625,722.89453125,864.98046875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.9,False,True,0-15,1789375608.6065924,ALL,TOTAL_RUN,78.05894827842712,78.625,1587.875,,1577.015625,1617.8515625,161.54296875,864.98046875,0.0,,,12.8,12.8,
grid,genes_2000_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789375688.6826217,duet,read,0.019,0.016,280.5546875,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789375688.6826217,duet,fit_test,0.064,0.062,282.62890625,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789375688.6826217,duet,write,0.021,0.016,232.2734375,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789375688.6826217,duet,TOTAL_PROCESS,1.5465795993804932,1.453125,282.62890625,,309.74609375,262.9140625,187.36328125,95.265625,0.0,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789375688.6826217,ALL,TOTAL_RUN,1.5465795993804932,1.453125,282.62890625,,309.74609375,262.9140625,187.36328125,95.265625,0.0,,,10.7,10.7,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,export,read,0.024,0.031,266.54296875,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,export,export,0.14,1.172,301.875,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,export,TOTAL_PROCESS,1.6024129390716553,2.546875,301.875,,301.875,260.00390625,167.51953125,134.35546875,0.0,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,read,1.9,1.84,904.921875,684.6,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,singlecellassay,0.07,0.04,908.8125,730.9,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,zlm,38.2,37.63,1581.8828125,1400.0,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,lrtest,34.59,34.12,1587.40234375,1411.1,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,assemble,0.12,0.14,1233.578125,854.3,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,write,0.0,0.02,966.36328125,694.2,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,R,TOTAL_PROCESS,80.83583045005798,79.609375,1587.40234375,,1576.578125,1617.8515625,712.62890625,874.7734375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,3,False,8.5,False,True,0-15,1789375692.238309,ALL,TOTAL_RUN,82.43824338912964,82.15625,1587.40234375,,1576.578125,1617.8515625,167.51953125,874.7734375,0.0,,,20.8,25.31875,
grid,genes_2000_c10000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789375776.6942737,duet,read,0.019,0.016,310.47265625,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789375776.6942737,duet,fit_test,0.065,0.062,310.47265625,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789375776.6942737,duet,write,0.022,0.031,204.109375,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789375776.6942737,duet,TOTAL_PROCESS,1.6441655158996582,1.546875,310.47265625,,310.47265625,263.4453125,189.6953125,120.77734375,0.0,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,4,False,7.3,False,True,0-15,1789375776.6942737,ALL,TOTAL_RUN,1.6441655158996582,1.546875,310.47265625,,310.47265625,263.4453125,189.6953125,120.77734375,0.0,,,14.3,14.3,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,export,read,0.02,0.031,299.48828125,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,export,export,0.125,0.953,301.03125,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,export,TOTAL_PROCESS,1.367866277694702,2.15625,301.03125,,301.1484375,259.28515625,167.6171875,133.4140625,0.0,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,read,1.83,1.84,905.13671875,684.6,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,singlecellassay,0.05,0.06,908.5,730.9,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,zlm,36.89,36.72,1581.9140625,1400.0,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,lrtest,33.17,32.97,1590.37109375,1411.1,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,assemble,0.12,0.11,968.41015625,854.3,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,write,0.02,0.0,968.53125,694.2,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,R,TOTAL_PROCESS,77.85474872589111,77.4375,1590.37109375,,1579.79296875,1620.80078125,722.51171875,867.859375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,4,False,8.1,False,True,0-15,1789375780.347898,ALL,TOTAL_RUN,79.22261500358582,79.59375,1590.37109375,,1579.79296875,1620.80078125,167.6171875,867.859375,0.0,,,11.1,16.021875,
grid,genes_2000_c10000,duet,,,,condition,1,5,False,8.2,False,True,0-15,1789375861.5873635,duet,read,0.021,0.016,294.6796875,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,5,False,8.2,False,True,0-15,1789375861.5873635,duet,fit_test,0.067,0.062,294.6796875,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,5,False,8.2,False,True,0-15,1789375861.5873635,duet,write,0.022,0.016,229.9609375,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,5,False,8.2,False,True,0-15,1789375861.5873635,duet,TOTAL_PROCESS,1.67920184135437,1.59375,294.6796875,,310.6796875,263.6953125,205.0234375,89.65625,0.0,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,5,False,8.2,False,True,0-15,1789375861.5873635,ALL,TOTAL_RUN,1.67920184135437,1.59375,294.6796875,,310.6796875,263.6953125,205.0234375,89.65625,0.0,,,13.8,13.8,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,export,read,0.02,0.031,241.1796875,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,export,export,0.127,1.047,301.83984375,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,export,TOTAL_PROCESS,1.4469151496887207,2.34375,301.83984375,,301.9765625,259.9296875,194.82421875,107.015625,0.0,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,read,1.84,1.84,905.35546875,684.6,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,singlecellassay,0.05,0.05,908.11328125,730.9,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,zlm,36.72,36.33,1583.359375,1400.0,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,lrtest,33.89,33.37,1590.9140625,1411.1,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,assemble,0.1,0.12,1233.90625,854.3,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,write,0.01,0.02,962.73046875,694.2,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,R,TOTAL_PROCESS,78.51273226737976,77.5,1590.9140625,,1576.76171875,1617.35546875,712.0703125,878.84375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,5,False,7.8,False,True,0-15,1789375865.2751222,ALL,TOTAL_RUN,79.95964741706848,79.84375,1590.9140625,,1576.76171875,1617.35546875,194.82421875,878.84375,0.0,,,10.9,28.321875,
grid,genes_2000_c10000,duet,,,,condition,1,6,False,5.8,False,True,0-15,1789375947.2520514,duet,read,0.02,0.016,282.42578125,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,6,False,5.8,False,True,0-15,1789375947.2520514,duet,fit_test,0.066,0.062,283.14453125,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,6,False,5.8,False,True,0-15,1789375947.2520514,duet,write,0.022,0.031,232.2421875,,,,,,,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,6,False,5.8,False,True,0-15,1789375947.2520514,duet,TOTAL_PROCESS,1.6506843566894531,1.609375,283.14453125,,310.51953125,263.60546875,187.59765625,95.546875,0.0,,,,,
grid,genes_2000_c10000,duet,,,,condition,1,6,False,5.8,False,True,0-15,1789375947.2520514,ALL,TOTAL_RUN,1.6506843566894531,1.609375,283.14453125,,310.51953125,263.60546875,187.59765625,95.546875,0.0,,,10.8,10.8,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,export,read,0.02,0.016,297.640625,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,export,export,0.127,1.0,302.0859375,,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,export,TOTAL_PROCESS,1.403512954711914,2.234375,302.0859375,,302.0859375,260.05859375,162.796875,139.2890625,0.0,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,read,1.83,1.83,905.27734375,684.6,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,singlecellassay,0.06,0.05,908.109375,730.9,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,zlm,36.25,36.01,1582.26953125,1400.0,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,lrtest,32.61,32.41,1595.41015625,1411.1,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,assemble,0.13,0.12,968.35546875,854.3,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,write,0.02,0.02,968.4453125,694.2,,,,,,,,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,R,TOTAL_PROCESS,76.63362002372742,76.109375,1595.41015625,,1580.7734375,1621.46484375,722.7421875,872.66796875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_2000_c10000,mast,dense,True,bayesglm,condition,1,6,False,10.9,False,True,0-15,1789375950.9114642,ALL,TOTAL_RUN,78.03713297843933,78.34375,1595.41015625,,1580.7734375,1621.46484375,162.796875,872.66796875,0.0,,,10.1,19.615625,
grid,genes_8000_c10000,duet,,,,condition,1,1,True,4.9,False,True,0-15,1789376030.964709,duet,read,0.696,0.031,423.53515625,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,1,True,4.9,False,True,0-15,1789376030.964709,duet,fit_test,0.287,0.266,641.76171875,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,1,True,4.9,False,True,0-15,1789376030.964709,duet,write,0.081,0.078,322.9375,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,1,True,4.9,False,True,0-15,1789376030.964709,duet,TOTAL_PROCESS,2.501767873764038,1.71875,641.76171875,,655.6796875,608.9140625,187.921875,453.83984375,0.0,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,1,True,4.9,False,True,0-15,1789376030.964709,ALL,TOTAL_RUN,2.501767873764038,1.71875,641.76171875,,655.6796875,608.9140625,187.921875,453.83984375,0.0,,,8.073437499999999,10.2,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,export,read,0.046,0.047,398.30859375,,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,export,export,0.479,4.219,686.50390625,,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,export,TOTAL_PROCESS,1.7351746559143066,5.484375,686.50390625,,686.5078125,645.15625,205.76171875,480.7421875,0.0,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,read,5.63,5.45,1531.68359375,1311.2,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,singlecellassay,0.05,0.05,1535.47265625,1358.6,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,zlm,168.55,167.46,4670.08203125,4734.9,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,lrtest,153.22,151.87,3424.94921875,3277.9,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,assemble,0.45,0.47,2223.48046875,1703.3,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,write,0.04,0.05,1846.84375,1326.8,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,R,TOTAL_PROCESS,333.9471197128296,331.234375,4670.08203125,,4656.2421875,4712.859375,721.8671875,3948.21484375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,1,True,3.9,False,True,0-15,1789376035.4754975,ALL,TOTAL_RUN,335.6822943687439,336.71875,4670.08203125,,4656.2421875,4712.859375,205.76171875,3948.21484375,0.0,,,9.0,21.478125,
grid,genes_8000_c10000,duet,,,,condition,1,2,False,4.8,False,True,0-15,1789376373.194655,duet,read,0.048,0.047,440.52734375,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,2,False,4.8,False,True,0-15,1789376373.194655,duet,fit_test,0.297,0.297,661.48046875,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,2,False,4.8,False,True,0-15,1789376373.194655,duet,write,0.082,0.078,328.7890625,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,2,False,4.8,False,True,0-15,1789376373.194655,duet,TOTAL_PROCESS,1.9345955848693848,1.84375,661.48046875,,662.171875,615.6640625,218.078125,443.40234375,0.0,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,2,False,4.8,False,True,0-15,1789376373.194655,ALL,TOTAL_RUN,1.9345955848693848,1.84375,661.48046875,,662.171875,615.6640625,218.078125,443.40234375,0.0,,,7.7,7.7,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,export,read,0.049,0.047,414.64453125,,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,export,export,0.485,4.344,686.53515625,,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,export,TOTAL_PROCESS,1.816450834274292,5.5,686.53515625,,686.5390625,645.10546875,190.48046875,496.0546875,0.0,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,read,5.7,5.55,1532.40234375,1311.2,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,singlecellassay,0.06,0.05,1535.7734375,1358.6,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,zlm,171.18,170.49,4670.96484375,4734.9,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,lrtest,153.36,151.67,3427.65234375,3277.9,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,assemble,0.45,0.43,1880.73828125,1703.3,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,write,0.04,0.05,1838.359375,1326.8,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,R,TOTAL_PROCESS,336.98671197891235,334.171875,4670.96484375,,4656.890625,4713.4765625,722.6796875,3948.28515625,0.0,,assay class after SingleCellAssay: matrix,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,2,False,4.5,False,True,0-15,1789376377.1508288,ALL,TOTAL_RUN,338.80316281318665,339.671875,4670.96484375,,4656.890625,4713.4765625,190.48046875,3948.28515625,0.0,,,10.4,58.16875,
grid,genes_8000_c10000,duet,,,,condition,1,3,False,4.9,False,True,0-15,1789376717.9910448,duet,read,0.047,0.047,436.421875,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,3,False,4.9,False,True,0-15,1789376717.9910448,duet,fit_test,0.293,0.297,648.8203125,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,3,False,4.9,False,True,0-15,1789376717.9910448,duet,write,0.081,0.078,329.26953125,,,,,,,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,3,False,4.9,False,True,0-15,1789376717.9910448,duet,TOTAL_PROCESS,2.033554553985596,1.875,648.8203125,,662.62109375,616.34375,188.09765625,460.72265625,0.0,,,,,
grid,genes_8000_c10000,duet,,,,condition,1,3,False,4.9,False,True,0-15,1789376717.9910448,ALL,TOTAL_RUN,2.033554553985596,1.875,648.8203125,,662.62109375,616.34375,188.09765625,460.72265625,0.0,,,16.9,16.9,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,export,read,0.05,0.047,408.59375,,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,export,export,0.487,4.078,686.45703125,,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,export,TOTAL_PROCESS,1.813300609588623,5.328125,686.45703125,,686.4609375,645.10546875,162.6953125,523.76171875,0.0,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,read,5.67,5.67,1532.5078125,1311.2,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,singlecellassay,0.06,0.06,1536.02734375,1358.6,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,zlm,166.52,165.03,4672.515625,4734.9,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,lrtest,153.35,150.62,3416.98046875,3277.9,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,assemble,0.53,0.53,2206.16796875,1703.3,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,write,0.05,0.05,1848.16015625,1326.8,,,,,,,,,,
grid,genes_8000_c10000,mast,dense,True,bayesglm,condition,1,3,False,4.4,False,True,0-15,1789376722.0341473,R,TOTAL_PROCESS,332.37505888938904,328.03125,4672.515625,,4659.62109375,4716.04296875,722.71484375,3949.80078125,0.0,,assay class after SingleCellAssay: matrix,,,
